grid_cell_id,latitude,longitude,spatial_block_id,spatial_block_name,elevation_m,slope_deg,static_susceptibility_P_S,dynamic_trigger_P_D,coupled_risk_score,alert_tier_code,alert_tier_name,alert_color_hex,recommended_action
CELL_MEG_2664,25.84866,92.56139,4,Ri-Bhoi Block,752.0,25.6,0.2492,0.6284,0.1566,Level 3: Orange,Warning / Heightened Hazard Alert,#f97316,Heightened warning. Travel caution and heavy transport limits.
CELL_MEG_2665,25.46223,92.70687,5,Jaintia Hills Block,707.1,34.1,0.0674,0.6284,0.0424,Level 1: Green,Low / Normal Baseline Monitoring,#22c55e,Routine baseline monitoring. Safe terrain condition.
CELL_MEG_2666,25.95466,90.70433,1,Garo Hills Block,119.6,14.8,0.0822,0.6284,0.0516,Level 1: Green,Low / Normal Baseline Monitoring,#22c55e,Routine baseline monitoring. Safe terrain condition.
CELL_MEG_2667,25.19203,91.12794,2,West Khasi Block,755.4,30.6,0.0206,0.6284,0.0129,Level 1: Green,Low / Normal Baseline Monitoring,#22c55e,Routine baseline monitoring. Safe terrain condition.
CELL_MEG_2668,25.45405,91.55594,2,West Khasi Block,1365.8,29.9,0.0199,0.6284,0.0125,Level 1: Green,Low / Normal Baseline Monitoring,#22c55e,Routine baseline monitoring. Safe terrain condition.
CELL_MEG_2669,25.65006,92.08746,4,Ri-Bhoi Block,1479.2,30.8,0.0221,0.6284,0.0139,Level 1: Green,Low / Normal Baseline Monitoring,#22c55e,Routine baseline monitoring. Safe terrain condition.
CELL_MEG_2670,25.57068,90.11971,1,Garo Hills Block,78.5,20.5,0.0221,0.6284,0.0139,Level 1: Green,Low / Normal Baseline Monitoring,#22c55e,Routine baseline monitoring. Safe terrain condition.
CELL_MEG_2671,25.94695,90.74478,1,Garo Hills Block,139.2,16.8,0.0272,0.6284,0.0171,Level 1: Green,Low / Normal Baseline Monitoring,#22c55e,Routine baseline monitoring. Safe terrain condition.
CELL_MEG_2672,26.069,90.15947,1,Garo Hills Block,34.5,27.2,0.013,0.6284,0.0082,Level 1: Green,Low / Normal Baseline Monitoring,#22c55e,Routine baseline monitoring. Safe terrain condition.
CELL_MEG_2673,26.05491,90.07759,1,Garo Hills Block,50.1,34.4,0.0147,0.6284,0.0092,Level 1: Green,Low / Normal Baseline Monitoring,#22c55e,Routine baseline monitoring. Safe terrain condition.
CELL_MEG_2674,25.26952,89.94207,1,Garo Hills Block,35.7,23.7,0.0115,0.6284,0.0072,Level 1: Green,Low / Normal Baseline Monitoring,#22c55e,Routine baseline monitoring. Safe terrain condition.
CELL_MEG_2675,25.78152,92.39341,4,Ri-Bhoi Block,1089.2,24.4,0.0365,0.6284,0.0229,Level 1: Green,Low / Normal Baseline Monitoring,#22c55e,Routine baseline monitoring. Safe terrain condition.
CELL_MEG_2676,25.4888,92.63199,5,Jaintia Hills Block,833.0,29.2,0.0434,0.6284,0.0273,Level 1: Green,Low / Normal Baseline Monitoring,#22c55e,Routine baseline monitoring. Safe terrain condition.
CELL_MEG_2677,25.65752,91.72152,4,Ri-Bhoi Block,1509.8,28.1,0.0314,0.6284,0.0197,Level 1: Green,Low / Normal Baseline Monitoring,#22c55e,Routine baseline monitoring. Safe terrain condition.
CELL_MEG_2678,25.93305,90.70524,1,Garo Hills Block,124.2,17.5,0.0325,0.6284,0.0205,Level 1: Green,Low / Normal Baseline Monitoring,#22c55e,Routine baseline monitoring. Safe terrain condition.
CELL_MEG_2679,25.40261,92.56315,5,Jaintia Hills Block,914.3,21.9,0.0298,0.6284,0.0187,Level 1: Green,Low / Normal Baseline Monitoring,#22c55e,Routine baseline monitoring. Safe terrain condition.
CELL_MEG_2680,25.99304,92.77827,4,Ri-Bhoi Block,485.0,16.5,0.0385,0.6284,0.0242,Level 1: Green,Low / Normal Baseline Monitoring,#22c55e,Routine baseline monitoring. Safe terrain condition.
CELL_MEG_2681,25.99398,90.18849,1,Garo Hills Block,25.0,15.4,0.0349,0.6284,0.0219,Level 1: Green,Low / Normal Baseline Monitoring,#22c55e,Routine baseline monitoring. Safe terrain condition.
CELL_MEG_2682,25.90962,91.05001,4,Ri-Bhoi Block,589.9,27.6,0.0247,0.6284,0.0155,Level 1: Green,Low / Normal Baseline Monitoring,#22c55e,Routine baseline monitoring. Safe terrain condition.
CELL_MEG_2683,26.09006,91.24046,4,Ri-Bhoi Block,655.8,25.4,0.0304,0.6284,0.0191,Level 1: Green,Low / Normal Baseline Monitoring,#22c55e,Routine baseline monitoring. Safe terrain condition.
CELL_MEG_2684,25.61814,91.41581,2,West Khasi Block,1169.5,29.5,0.022,0.6284,0.0138,Level 1: Green,Low / Normal Baseline Monitoring,#22c55e,Routine baseline monitoring. Safe terrain condition.
CELL_MEG_2685,25.36748,90.02882,1,Garo Hills Block,121.8,24.4,0.0246,0.6284,0.0155,Level 1: Green,Low / Normal Baseline Monitoring,#22c55e,Routine baseline monitoring. Safe terrain condition.
CELL_MEG_2686,25.9873,92.24816,4,Ri-Bhoi Block,1104.9,16.5,0.0326,0.6284,0.0205,Level 1: Green,Low / Normal Baseline Monitoring,#22c55e,Routine baseline monitoring. Safe terrain condition.
CELL_MEG_2687,25.17069,92.16914,5,Jaintia Hills Block,1138.8,27.1,0.0349,0.6284,0.0219,Level 1: Green,Low / Normal Baseline Monitoring,#22c55e,Routine baseline monitoring. Safe terrain condition.
CELL_MEG_2688,25.69591,91.04789,4,Ri-Bhoi Block,635.0,28.1,0.0226,0.6284,0.0142,Level 1: Green,Low / Normal Baseline Monitoring,#22c55e,Routine baseline monitoring. Safe terrain condition.
CELL_MEG_2689,25.29434,92.42217,5,Jaintia Hills Block,1007.9,29.1,0.0453,0.6284,0.0284,Level 1: Green,Low / Normal Baseline Monitoring,#22c55e,Routine baseline monitoring. Safe terrain condition.
CELL_MEG_2690,25.7762,91.47061,4,Ri-Bhoi Block,1208.8,15.7,0.0488,0.6284,0.0306,Level 1: Green,Low / Normal Baseline Monitoring,#22c55e,Routine baseline monitoring. Safe terrain condition.
CELL_MEG_2691,25.67833,90.07775,1,Garo Hills Block,57.5,34.2,0.0317,0.6284,0.0199,Level 1: Green,Low / Normal Baseline Monitoring,#22c55e,Routine baseline monitoring. Safe terrain condition.
CELL_MEG_2692,25.53183,90.39079,1,Garo Hills Block,30.7,19.5,0.0382,0.6284,0.024,Level 1: Green,Low / Normal Baseline Monitoring,#22c55e,Routine baseline monitoring. Safe terrain condition.
CELL_MEG_2693,25.24505,91.81698,3,East Khasi Block,1408.8,29.8,0.0349,0.6284,0.0219,Level 1: Green,Low / Normal Baseline Monitoring,#22c55e,Routine baseline monitoring. Safe terrain condition.
CELL_MEG_2694,26.00416,91.03146,4,Ri-Bhoi Block,496.2,20.7,0.0335,0.6284,0.0211,Level 1: Green,Low / Normal Baseline Monitoring,#22c55e,Routine baseline monitoring. Safe terrain condition.
CELL_MEG_2695,25.24437,91.77868,3,East Khasi Block,1441.8,26.3,0.0334,0.6284,0.021,Level 1: Green,Low / Normal Baseline Monitoring,#22c55e,Routine baseline monitoring. Safe terrain condition.
CELL_MEG_2696,25.96088,92.08237,4,Ri-Bhoi Block,1158.7,18.6,0.027,0.6284,0.0169,Level 1: Green,Low / Normal Baseline Monitoring,#22c55e,Routine baseline monitoring. Safe terrain condition.
CELL_MEG_2697,25.95826,91.43649,4,Ri-Bhoi Block,948.1,19.0,0.0286,0.6284,0.018,Level 1: Green,Low / Normal Baseline Monitoring,#22c55e,Routine baseline monitoring. Safe terrain condition.
CELL_MEG_2698,25.83203,90.2272,1,Garo Hills Block,69.9,25.1,0.0166,0.6284,0.0104,Level 1: Green,Low / Normal Baseline Monitoring,#22c55e,Routine baseline monitoring. Safe terrain condition.
CELL_MEG_2699,25.39614,90.98812,1,Garo Hills Block,634.2,20.5,0.054,0.6284,0.0339,Level 1: Green,Low / Normal Baseline Monitoring,#22c55e,Routine baseline monitoring. Safe terrain condition.
CELL_MEG_2700,25.5722,92.63368,5,Jaintia Hills Block,827.1,22.6,0.1319,0.6284,0.0829,Level 1: Green,Low / Normal Baseline Monitoring,#22c55e,Routine baseline monitoring. Safe terrain condition.
CELL_MEG_2701,25.96424,90.2103,1,Garo Hills Block,25.0,14.7,0.136,0.6284,0.0854,Level 1: Green,Low / Normal Baseline Monitoring,#22c55e,Routine baseline monitoring. Safe terrain condition.
CELL_MEG_2702,25.20661,90.8908,1,Garo Hills Block,350.7,30.8,0.0116,0.6284,0.0073,Level 1: Green,Low / Normal Baseline Monitoring,#22c55e,Routine baseline monitoring. Safe terrain condition.
CELL_MEG_2703,25.995,92.73499,4,Ri-Bhoi Block,466.7,21.4,0.0341,0.6284,0.0214,Level 1: Green,Low / Normal Baseline Monitoring,#22c55e,Routine baseline monitoring. Safe terrain condition.
CELL_MEG_2704,25.72589,92.35639,4,Ri-Bhoi Block,1084.5,22.8,0.0455,0.6284,0.0286,Level 1: Green,Low / Normal Baseline Monitoring,#22c55e,Routine baseline monitoring. Safe terrain condition.
CELL_MEG_2705,25.58722,90.4354,1,Garo Hills Block,63.5,17.5,0.0208,0.6284,0.0131,Level 1: Green,Low / Normal Baseline Monitoring,#22c55e,Routine baseline monitoring. Safe terrain condition.
CELL_MEG_2706,25.58666,91.493,2,West Khasi Block,1309.2,17.1,0.0547,0.6284,0.0344,Level 1: Green,Low / Normal Baseline Monitoring,#22c55e,Routine baseline monitoring. Safe terrain condition.
CELL_MEG_2707,25.82185,90.47064,1,Garo Hills Block,123.9,22.0,0.0353,0.6284,0.0222,Level 1: Green,Low / Normal Baseline Monitoring,#22c55e,Routine baseline monitoring. Safe terrain condition.
CELL_MEG_2708,25.41777,90.91028,1,Garo Hills Block,513.2,28.8,0.0404,0.6284,0.0254,Level 1: Green,Low / Normal Baseline Monitoring,#22c55e,Routine baseline monitoring. Safe terrain condition.
CELL_MEG_2709,26.05619,91.15403,4,Ri-Bhoi Block,592.8,32.1,0.0205,0.6284,0.0129,Level 1: Green,Low / Normal Baseline Monitoring,#22c55e,Routine baseline monitoring. Safe terrain condition.
CELL_MEG_2710,25.8355,92.08997,4,Ri-Bhoi Block,1411.2,28.9,0.0205,0.6284,0.0129,Level 1: Green,Low / Normal Baseline Monitoring,#22c55e,Routine baseline monitoring. Safe terrain condition.
CELL_MEG_2711,25.30679,91.5442,2,West Khasi Block,1291.8,19.8,0.018,0.6284,0.0113,Level 1: Green,Low / Normal Baseline Monitoring,#22c55e,Routine baseline monitoring. Safe terrain condition.
CELL_MEG_2712,25.98585,91.24935,4,Ri-Bhoi Block,856.6,14.8,0.0239,0.6284,0.015,Level 1: Green,Low / Normal Baseline Monitoring,#22c55e,Routine baseline monitoring. Safe terrain condition.
CELL_MEG_2713,26.04073,90.4541,1,Garo Hills Block,25.0,23.1,0.0128,0.6284,0.008,Level 1: Green,Low / Normal Baseline Monitoring,#22c55e,Routine baseline monitoring. Safe terrain condition.
CELL_MEG_2714,25.10009,92.51893,5,Jaintia Hills Block,807.6,17.7,0.0585,0.6284,0.0367,Level 1: Green,Low / Normal Baseline Monitoring,#22c55e,Routine baseline monitoring. Safe terrain condition.
CELL_MEG_2715,25.9355,92.8274,4,Ri-Bhoi Block,446.7,17.6,0.048,0.6284,0.0302,Level 1: Green,Low / Normal Baseline Monitoring,#22c55e,Routine baseline monitoring. Safe terrain condition.
CELL_MEG_2716,25.75374,92.6569,4,Ri-Bhoi Block,714.2,23.6,0.0527,0.6284,0.0331,Level 1: Green,Low / Normal Baseline Monitoring,#22c55e,Routine baseline monitoring. Safe terrain condition.
CELL_MEG_2717,25.91311,92.3755,4,Ri-Bhoi Block,998.2,28.8,0.0158,0.6284,0.0099,Level 1: Green,Low / Normal Baseline Monitoring,#22c55e,Routine baseline monitoring. Safe terrain condition.
CELL_MEG_2718,25.63467,90.96621,1,Garo Hills Block,611.3,24.9,0.0257,0.6284,0.0162,Level 1: Green,Low / Normal Baseline Monitoring,#22c55e,Routine baseline monitoring. Safe terrain condition.
CELL_MEG_2719,26.02932,91.11796,4,Ri-Bhoi Block,524.0,31.0,0.0234,0.6284,0.0147,Level 1: Green,Low / Normal Baseline Monitoring,#22c55e,Routine baseline monitoring. Safe terrain condition.
CELL_MEG_2720,25.60193,91.16065,2,West Khasi Block,841.9,25.9,0.0523,0.6284,0.0329,Level 1: Green,Low / Normal Baseline Monitoring,#22c55e,Routine baseline monitoring. Safe terrain condition.
CELL_MEG_2721,25.63,91.23504,2,West Khasi Block,975.9,24.2,0.1048,0.6284,0.0659,Level 1: Green,Low / Normal Baseline Monitoring,#22c55e,Routine baseline monitoring. Safe terrain condition.
CELL_MEG_2722,25.07181,92.49025,5,Jaintia Hills Block,830.8,25.4,0.0736,0.6284,0.0462,Level 1: Green,Low / Normal Baseline Monitoring,#22c55e,Routine baseline monitoring. Safe terrain condition.
CELL_MEG_2723,25.49995,91.59628,2,West Khasi Block,1377.7,28.4,0.0311,0.6284,0.0195,Level 1: Green,Low / Normal Baseline Monitoring,#22c55e,Routine baseline monitoring. Safe terrain condition.
CELL_MEG_2724,25.17032,89.81033,1,Garo Hills Block,86.1,27.2,0.0175,0.6284,0.011,Level 1: Green,Low / Normal Baseline Monitoring,#22c55e,Routine baseline monitoring. Safe terrain condition.
CELL_MEG_2725,25.28491,91.94899,3,East Khasi Block,1463.1,26.8,0.0459,0.6284,0.0288,Level 1: Green,Low / Normal Baseline Monitoring,#22c55e,Routine baseline monitoring. Safe terrain condition.
CELL_MEG_2726,25.12713,92.57211,5,Jaintia Hills Block,719.3,15.0,0.054,0.6284,0.0339,Level 1: Green,Low / Normal Baseline Monitoring,#22c55e,Routine baseline monitoring. Safe terrain condition.
CELL_MEG_2727,25.25222,90.42401,1,Garo Hills Block,72.5,26.5,0.0179,0.6284,0.0113,Level 1: Green,Low / Normal Baseline Monitoring,#22c55e,Routine baseline monitoring. Safe terrain condition.
CELL_MEG_2728,25.21603,89.84264,1,Garo Hills Block,128.8,32.1,0.0138,0.6284,0.0087,Level 1: Green,Low / Normal Baseline Monitoring,#22c55e,Routine baseline monitoring. Safe terrain condition.
CELL_MEG_2729,25.85355,92.46886,4,Ri-Bhoi Block,879.8,32.0,0.0084,0.6284,0.0053,Level 1: Green,Low / Normal Baseline Monitoring,#22c55e,Routine baseline monitoring. Safe terrain condition.
CELL_MEG_2730,25.6833,90.37401,1,Garo Hills Block,86.2,30.6,0.0226,0.6284,0.0142,Level 1: Green,Low / Normal Baseline Monitoring,#22c55e,Routine baseline monitoring. Safe terrain condition.
CELL_MEG_2731,25.3281,91.25158,2,West Khasi Block,974.3,14.8,0.0594,0.6284,0.0373,Level 1: Green,Low / Normal Baseline Monitoring,#22c55e,Routine baseline monitoring. Safe terrain condition.
CELL_MEG_2732,26.05069,90.55442,1,Garo Hills Block,43.4,33.4,0.0152,0.6284,0.0096,Level 1: Green,Low / Normal Baseline Monitoring,#22c55e,Routine baseline monitoring. Safe terrain condition.
CELL_MEG_2733,25.81018,91.14032,4,Ri-Bhoi Block,807.1,27.8,0.0141,0.6284,0.0089,Level 1: Green,Low / Normal Baseline Monitoring,#22c55e,Routine baseline monitoring. Safe terrain condition.
CELL_MEG_2734,25.34167,91.19054,2,West Khasi Block,850.1,16.8,0.0316,0.6284,0.0198,Level 1: Green,Low / Normal Baseline Monitoring,#22c55e,Routine baseline monitoring. Safe terrain condition.
CELL_MEG_2735,25.0969,92.236,5,Jaintia Hills Block,1089.2,20.1,0.0653,0.6284,0.041,Level 1: Green,Low / Normal Baseline Monitoring,#22c55e,Routine baseline monitoring. Safe terrain condition.
CELL_MEG_2736,25.28277,92.01251,5,Jaintia Hills Block,1441.4,21.4,0.0553,0.6284,0.0347,Level 1: Green,Low / Normal Baseline Monitoring,#22c55e,Routine baseline monitoring. Safe terrain condition.
CELL_MEG_2737,25.09382,92.71305,5,Jaintia Hills Block,475.5,25.9,0.0354,0.6284,0.0223,Level 1: Green,Low / Normal Baseline Monitoring,#22c55e,Routine baseline monitoring. Safe terrain condition.
CELL_MEG_2738,25.22846,92.49236,5,Jaintia Hills Block,813.5,29.4,0.025,0.6284,0.0157,Level 1: Green,Low / Normal Baseline Monitoring,#22c55e,Routine baseline monitoring. Safe terrain condition.
CELL_MEG_2739,25.89423,92.75197,4,Ri-Bhoi Block,540.3,27.8,0.0105,0.6284,0.0066,Level 1: Green,Low / Normal Baseline Monitoring,#22c55e,Routine baseline monitoring. Safe terrain condition.
CELL_MEG_2740,25.53612,92.01856,5,Jaintia Hills Block,1723.5,14.7,0.2194,0.6284,0.1379,Level 2: Yellow,Advisory / Early Warning Watch,#eab308,Advisory notice. Maintenance standby and slope drainage watch.
CELL_MEG_2741,25.42037,90.36232,1,Garo Hills Block,74.0,31.9,0.0109,0.6284,0.0069,Level 1: Green,Low / Normal Baseline Monitoring,#22c55e,Routine baseline monitoring. Safe terrain condition.
CELL_MEG_2742,25.49852,90.30553,1,Garo Hills Block,25.0,29.8,0.022,0.6284,0.0138,Level 1: Green,Low / Normal Baseline Monitoring,#22c55e,Routine baseline monitoring. Safe terrain condition.
CELL_MEG_2743,26.08061,90.09355,1,Garo Hills Block,46.5,34.3,0.027,0.6284,0.017,Level 1: Green,Low / Normal Baseline Monitoring,#22c55e,Routine baseline monitoring. Safe terrain condition.
CELL_MEG_2744,25.65635,91.71071,4,Ri-Bhoi Block,1504.7,29.2,0.0315,0.6284,0.0198,Level 1: Green,Low / Normal Baseline Monitoring,#22c55e,Routine baseline monitoring. Safe terrain condition.
CELL_MEG_2745,25.60113,91.81967,3,East Khasi Block,1738.7,23.7,0.0571,0.6284,0.0359,Level 1: Green,Low / Normal Baseline Monitoring,#22c55e,Routine baseline monitoring. Safe terrain condition.
CELL_MEG_2746,25.14548,91.49281,2,West Khasi Block,1068.7,14.5,0.0332,0.6284,0.0209,Level 1: Green,Low / Normal Baseline Monitoring,#22c55e,Routine baseline monitoring. Safe terrain condition.
CELL_MEG_2747,25.33019,92.66754,5,Jaintia Hills Block,645.0,24.3,0.0458,0.6284,0.0288,Level 1: Green,Low / Normal Baseline Monitoring,#22c55e,Routine baseline monitoring. Safe terrain condition.
CELL_MEG_2748,25.84304,92.76617,4,Ri-Bhoi Block,525.4,27.0,0.0195,0.6284,0.0123,Level 1: Green,Low / Normal Baseline Monitoring,#22c55e,Routine baseline monitoring. Safe terrain condition.
CELL_MEG_2749,25.06056,90.66966,1,Garo Hills Block,109.8,25.9,0.0202,0.6284,0.0127,Level 1: Green,Low / Normal Baseline Monitoring,#22c55e,Routine baseline monitoring. Safe terrain condition.
CELL_MEG_2750,25.23106,89.83402,1,Garo Hills Block,119.7,34.1,0.0129,0.6284,0.0081,Level 1: Green,Low / Normal Baseline Monitoring,#22c55e,Routine baseline monitoring. Safe terrain condition.
CELL_MEG_2751,25.26958,91.35246,2,West Khasi Block,1020.7,33.1,0.0173,0.6284,0.0109,Level 1: Green,Low / Normal Baseline Monitoring,#22c55e,Routine baseline monitoring. Safe terrain condition.
CELL_MEG_2752,25.97884,91.91596,4,Ri-Bhoi Block,1317.9,23.4,0.0447,0.6284,0.0281,Level 1: Green,Low / Normal Baseline Monitoring,#22c55e,Routine baseline monitoring. Safe terrain condition.
CELL_MEG_2753,25.4462,90.93603,1,Garo Hills Block,521.6,28.1,0.0612,0.6284,0.0385,Level 1: Green,Low / Normal Baseline Monitoring,#22c55e,Routine baseline monitoring. Safe terrain condition.
CELL_MEG_2754,25.51219,90.33998,1,Garo Hills Block,25.0,27.2,0.0085,0.6284,0.0053,Level 1: Green,Low / Normal Baseline Monitoring,#22c55e,Routine baseline monitoring. Safe terrain condition.
CELL_MEG_2755,25.70472,90.91067,1,Garo Hills Block,530.9,25.6,0.0243,0.6284,0.0152,Level 1: Green,Low / Normal Baseline Monitoring,#22c55e,Routine baseline monitoring. Safe terrain condition.
CELL_MEG_2756,25.94055,92.10749,4,Ri-Bhoi Block,1203.1,23.5,0.0384,0.6284,0.0241,Level 1: Green,Low / Normal Baseline Monitoring,#22c55e,Routine baseline monitoring. Safe terrain condition.
CELL_MEG_2757,25.67935,90.91082,1,Garo Hills Block,542.3,29.5,0.0393,0.6284,0.0247,Level 1: Green,Low / Normal Baseline Monitoring,#22c55e,Routine baseline monitoring. Safe terrain condition.
CELL_MEG_2758,25.24673,92.16726,5,Jaintia Hills Block,1218.8,35.5,0.0553,0.6284,0.0348,Level 1: Green,Low / Normal Baseline Monitoring,#22c55e,Routine baseline monitoring. Safe terrain condition.
CELL_MEG_2759,25.54532,90.48549,1,Garo Hills Block,122.5,15.7,0.0309,0.6284,0.0194,Level 1: Green,Low / Normal Baseline Monitoring,#22c55e,Routine baseline monitoring. Safe terrain condition.
CELL_MEG_2760,25.23079,90.30447,1,Garo Hills Block,25.0,35.5,0.0186,0.6284,0.0117,Level 1: Green,Low / Normal Baseline Monitoring,#22c55e,Routine baseline monitoring. Safe terrain condition.
CELL_MEG_2761,25.85933,90.49841,1,Garo Hills Block,116.9,28.7,0.0056,0.6284,0.0035,Level 1: Green,Low / Normal Baseline Monitoring,#22c55e,Routine baseline monitoring. Safe terrain condition.
CELL_MEG_2762,25.64598,92.47532,5,Jaintia Hills Block,1045.5,31.4,0.0563,0.6284,0.0354,Level 1: Green,Low / Normal Baseline Monitoring,#22c55e,Routine baseline monitoring. Safe terrain condition.
CELL_MEG_2763,25.95717,91.17578,4,Ri-Bhoi Block,700.5,19.0,0.0371,0.6284,0.0233,Level 1: Green,Low / Normal Baseline Monitoring,#22c55e,Routine baseline monitoring. Safe terrain condition.
CELL_MEG_2764,25.0366,91.10065,2,West Khasi Block,464.1,35.8,0.029,0.6284,0.0182,Level 1: Green,Low / Normal Baseline Monitoring,#22c55e,Routine baseline monitoring. Safe terrain condition.
CELL_MEG_2765,25.67469,91.50118,4,Ri-Bhoi Block,1295.5,25.1,0.038,0.6284,0.0239,Level 1: Green,Low / Normal Baseline Monitoring,#22c55e,Routine baseline monitoring. Safe terrain condition.
CELL_MEG_2766,25.72344,90.26993,1,Garo Hills Block,75.5,24.1,0.0323,0.6284,0.0203,Level 1: Green,Low / Normal Baseline Monitoring,#22c55e,Routine baseline monitoring. Safe terrain condition.
CELL_MEG_2767,25.71826,90.35709,1,Garo Hills Block,93.0,26.5,0.0284,0.6284,0.0178,Level 1: Green,Low / Normal Baseline Monitoring,#22c55e,Routine baseline monitoring. Safe terrain condition.
CELL_MEG_2768,25.83057,90.83422,1,Garo Hills Block,389.7,32.8,0.0304,0.6284,0.0191,Level 1: Green,Low / Normal Baseline Monitoring,#22c55e,Routine baseline monitoring. Safe terrain condition.
CELL_MEG_2769,25.78669,89.94599,1,Garo Hills Block,30.4,16.1,0.0207,0.6284,0.013,Level 1: Green,Low / Normal Baseline Monitoring,#22c55e,Routine baseline monitoring. Safe terrain condition.
